Cell	Phase	Subpopulation
SA039-A96226B-R60-C41.bam	S	1
SA039-A96226B-R60-C42.bam	S	2
SA039-A96226B-R60-C43.bam	G1	2
SA039-A96226B-R60-C44.bam	G1	3
SA039-A96226B-R60-C46.bam	S	3
SA039-A96226B-R60-C48.bam	S	2
SA039-A96226B-R60-C55.bam	S	2
SA039-A96226B-R60-C57.bam	S	2
SA039-A96226B-R61-C08.bam	S	3
SA039-A96226B-R61-C13.bam	S	2
SA039-A96226B-R61-C14.bam	G1	3
SA039-A96226B-R61-C16.bam	S	2
SA039-A96226B-R61-C17.bam	S	2
SA039-A96226B-R61-C20.bam	S	2
SA039-A96226B-R61-C21.bam	S	3
SA039-A96226B-R61-C22.bam	S	2
SA039-A96226B-R61-C30.bam	S	3
SA039-A96226B-R61-C31.bam	S	2
SA039-A96226B-R61-C35.bam	S	3
SA039-A96226B-R61-C39.bam	S	2
SA039-A96226B-R61-C40.bam	S	1
SA039-A96226B-R61-C41.bam	S	3
SA039-A96226B-R61-C43.bam	S	2
SA039-A96226B-R61-C46.bam	S	2
SA039-A96226B-R61-C51.bam	S	3
SA039-A96226B-R61-C56.bam	S	2
SA039-A96226B-R61-C57.bam	S	2
SA039-A96226B-R61-C59.bam	S	3
SA039-A96226B-R61-C60.bam	S	1
SA039-A96226B-R61-C61.bam	S	2
SA039-A96226B-R61-C63.bam	G1	2
SA039-A96226B-R61-C70.bam	S	1
SA039-A96226B-R62-C09.bam	S	1
SA039-A96226B-R62-C12.bam	S	2
SA039-A96226B-R62-C13.bam	S	2
SA039-A96226B-R62-C17.bam	S	2
SA039-A96226B-R62-C21.bam	S	2
SA039-A96226B-R62-C22.bam	S	2
SA039-A96226B-R62-C24.bam	G1	2
SA039-A96226B-R62-C25.bam	G1	3
SA039-A96226B-R62-C35.bam	G1	3
SA039-A96226B-R62-C41.bam	S	2
SA039-A96226B-R62-C43.bam	S	3
SA039-A96226B-R62-C54.bam	G1	3
SA039-A96226B-R62-C57.bam	G1	2
SA039-A96226B-R62-C68.bam	G1	3
SA039-A96226B-R63-C09.bam	G1	2
SA039-A96226B-R63-C17.bam	S	2
SA039-A96226B-R63-C20.bam	S	2
SA039-A96226B-R63-C35.bam	S	3
SA039-A96226B-R63-C42.bam	S	3
SA039-A96226B-R63-C44.bam	S	2
SA039-A96226B-R63-C56.bam	S	1
SA039-A96226B-R63-C63.bam	S	3
SA039-A96226B-R64-C12.bam	S	1
SA039-A96226B-R64-C14.bam	G1	1
SA039-A96226B-R64-C16.bam	S	2
SA039-A96226B-R64-C17.bam	S	2
SA039-A96226B-R64-C20.bam	S	2
SA039-A96226B-R64-C24.bam	S	2
SA039-A96226B-R64-C25.bam	S	3
SA039-A96226B-R64-C28.bam	G1	3
SA039-A96226B-R64-C31.bam	S	3
SA039-A96226B-R64-C32.bam	S	3
SA039-A96226B-R64-C39.bam	S	2
SA039-A96226B-R64-C40.bam	G1	2
SA039-A96226B-R64-C41.bam	G1	1
SA039-A96226B-R64-C43.bam	S	2
SA039-A96226B-R64-C46.bam	G1	2
SA039-A96226B-R64-C49.bam	S	3
SA039-A96226B-R64-C56.bam	S	2
SA039-A96226B-R64-C57.bam	S	2
SA039-A96226B-R64-C59.bam	S	3
SA039-A96226B-R64-C60.bam	S	3
SA039-A96226B-R64-C61.bam	S	2
SA039-A96226B-R64-C64.bam	S	3
SA039-A96226B-R64-C67.bam	S	2
SA039-A96226B-R64-C68.bam	S	1
SA039-A96226B-R64-C69.bam	G1	3
SA039-A96226B-R65-C07.bam	G1	2
SA039-A96226B-R65-C08.bam	G1	3
SA039-A96226B-R65-C11.bam	G1	3
SA039-A96226B-R65-C13.bam	S	2
SA039-A96226B-R65-C16.bam	S	2
SA039-A96226B-R65-C17.bam	G1	3
SA039-A96226B-R65-C25.bam	S	3
SA039-A96226B-R65-C27.bam	S	1
SA039-A96226B-R65-C32.bam	S	3
SA039-A96226B-R65-C35.bam	G1	3
SA039-A96226B-R65-C39.bam	S	2
SA039-A96226B-R65-C40.bam	G1	3
SA039-A96226B-R65-C41.bam	S	1
SA039-A96226B-R65-C46.bam	S	2
SA039-A96226B-R65-C51.bam	G1	2
SA039-A96226B-R65-C55.bam	S	2
SA039-A96226B-R65-C57.bam	S	2
SA039-A96226B-R65-C60.bam	S	3
SA039-A96226B-R65-C63.bam	G1	2
SA039-A96226B-R65-C64.bam	S	2
SA039-A96226B-R65-C67.bam	S	1
SA039-A96226B-R65-C68.bam	G1	2
SA039-A96226B-R65-C69.bam	S	2
SA039-A96226B-R67-C08.bam	S	2
SA039-A96226B-R67-C09.bam	G1	2
SA039-A96226B-R67-C12.bam	G1	3
SA039-A96226B-R67-C13.bam	S	2
SA039-A96226B-R67-C16.bam	S	2
SA039-A96226B-R67-C17.bam	G1	3
SA039-A96226B-R67-C23.bam	S	2
SA039-A96226B-R67-C24.bam	S	3
SA039-A96226B-R67-C32.bam	S	3
SA039-A96226B-R67-C41.bam	G1	3
SA039-A96226B-R67-C43.bam	G1	2
SA039-A96226B-R67-C52.bam	G1	2
SA039-A96226B-R67-C56.bam	S	3
SA039-A96226B-R67-C57.bam	G1	2
SA039-A96226B-R67-C64.bam	S	3
SA039-A96226B-R67-C67.bam	S	3
SA039-A96226B-R67-C70.bam	S	2
SA039-A96226B-R68-C24.bam	S	2
SA039-A96226B-R68-C28.bam	S	3
SA039-A96226B-R68-C46.bam	S	2
SA039-A96226B-R68-C57.bam	S	2
SA039-A96226B-R69-C08.bam	S	2
SA039-A96226B-R69-C09.bam	S	2
SA039-A96226B-R69-C11.bam	S	3
SA039-A96226B-R69-C13.bam	S	3
SA039-A96226B-R69-C14.bam	G1	2
SA039-A96226B-R69-C17.bam	S	2
SA039-A96226B-R69-C20.bam	S	2
SA039-A96226B-R69-C21.bam	S	2
SA039-A96226B-R69-C22.bam	G1	2
SA039-A96226B-R69-C23.bam	S	2
SA039-A96226B-R69-C24.bam	G1	2
SA039-A96226B-R69-C25.bam	G1	2
SA039-A96226B-R69-C28.bam	S	3
SA039-A96226B-R69-C31.bam	S	2
SA039-A96226B-R69-C32.bam	S	2
SA039-A96226B-R69-C35.bam	G1	2
SA039-A96226B-R69-C40.bam	S	3
SA039-A96226B-R69-C43.bam	S	2
SA039-A96226B-R69-C44.bam	S	2
SA039-A96226B-R69-C46.bam	S	1
SA039-A96226B-R69-C47.bam	G1	3
SA039-A96226B-R69-C48.bam	G1	2
SA039-A96226B-R69-C49.bam	S	3
SA039-A96226B-R69-C56.bam	S	2
SA039-A96226B-R69-C57.bam	S	2
SA039-A96226B-R69-C60.bam	G1	2
SA039-A96226B-R69-C70.bam	S	1
SA039-A96226B-R70-C09.bam	G1	3
SA039-A96226B-R70-C14.bam	S	3
SA039-A96226B-R70-C24.bam	S	3
SA039-A96226B-R70-C25.bam	G1	2
SA039-A96226B-R70-C29.bam	G1	3
SA039-A96226B-R70-C30.bam	S	2
SA039-A96226B-R70-C31.bam	S	2
SA039-A96226B-R70-C41.bam	G1	2
SA039-A96226B-R70-C42.bam	S	3
SA039-A96226B-R70-C44.bam	S	3
SA039-A96226B-R70-C54.bam	S	2
SA039-A96226B-R70-C57.bam	G1	3
